Transaction ID,Date,Customer ID,Gender,Age,Product Category,Sub-Category,City,ASM,RSM,Region,Quantity,Price per Unit,Taxable Amount,Profit,Discount,Total Amount
1558,25-11-2024,CUST1895,Female,41,Clothing,Pants,Vizag,Mahesh,Sukhsagar,South,1,689,689,42,19%,558
1654,25-11-2024,CUST2375,Male,42,Clothing,Caps,Bhopal,Jansagar,Deepesh Chauhan,West,3,523,1569,157,15%,1333
1139,26-11-2024,CUST1136,Male,36,Beauty,Creams,Bhopal,Jansagar,Deepesh Chauhan,West,4,1610,6440,966,10%,5796
1204,26-11-2024,CUST1201,Male,39,Beauty,Appliance,Lucknow,Ramash,Vishnu Dixit,North,1,964,964,96,15%,819
1961,26-11-2024,CUST1627,Male,53,Beauty,Oils,Mumbai,Ganesh,Deepesh Chauhan,West,4,935,3740,486,12%,3291
1692,26-11-2024,CUST2565,Female,64,Clothing,Pants,Indore,Jansagar,Deepesh Chauhan,West,2,1306,2612,313,13%,2272
1465,26-11-2024,CUST1430,Female,43,Electronics,Home Aplience,Latur,Rakesh,Deepesh Chauhan,West,3,868,2604,234,16%,2187
1744,26-11-2024,CUST759,Male,40,Electronics,Home Aplience,Tripur,Mahesh,Sukhsagar,South,1,532,532,53,15%,452
1788,27-11-2024,CUST935,Female,52,Beauty,Oils,Mumbai,Ganesh,Deepesh Chauhan,West,3,1406,4218,253,19%,3416
1630,27-11-2024,CUST2255,Male,42,Clothing,Shirt,Kanpur,Ramash,Vishnu Dixit,North,2,1215,2430,340,11%,2162
1758,27-11-2024,CUST815,Male,64,Clothing,Pants,Latur,Rakesh,Deepesh Chauhan,West,4,730,2920,175,19%,2365
1331,27-11-2024,CUST760,Male,28,Electronics,Gadgets,Ernakulam,Mahesh,Sukhsagar,South,3,1414,4242,551,12%,3732
1361,27-11-2024,CUST910,Female,34,Electronics,Coumputers,Ernakulam,Mahesh,Sukhsagar,South,4,966,3864,502,12%,3400
1481,27-11-2024,CUST1510,Female,43,Electronics,Coumputers,Ernakulam,Mahesh,Sukhsagar,South,4,1530,6120,795,12%,5385
1215,28-11-2024,CUST236,Male,58,Clothing,Dupatta,Lucknow,Ramash,Vishnu Dixit,North,3,955,2865,258,16%,2406
1015,28-11-2024,CUST1012,Female,42,Electronics,Phone,Kanpur,Ramash,Vishnu Dixit,North,4,1211,4844,435,16%,4068
1698,28-11-2024,CUST2595,Female,64,Electronics,Home Aplience,Delhi,Sanjay,Vishnu Dixit,North,1,1389,1389,84,19%,1125
1771,28-11-2024,CUST867,Male,24,Electronics,Beauty Products,Latur,Rakesh,Deepesh Chauhan,West,2,985,1970,256,12%,1733
1166,29-11-2024,CUST1163,Male,34,Clothing,Dupatta,Jaipur,Ankur,Vishnu Dixit,North,4,840,3360,268,17%,2788
1700,29-11-2024,CUST2605,Male,36,Electronics,Office Equipements,Jaipur,Ankur,Vishnu Dixit,North,4,602,2408,337,11%,2143
1664,30-11-2024,CUST2425,Female,44,Clothing,Pants,Kanpur,Ramash,Vishnu Dixit,North,4,796,3184,318,15%,2706
1835,30-11-2024,CUST1123,Male,37,Clothing,Tshirt,Jaipur,Ankur,Vishnu Dixit,North,4,1656,6624,596,16%,5564
1182,02-12-2024,CUST1179,Male,62,Beauty,Oils,Ernakulam,Mahesh,Sukhsagar,South,4,1747,6988,838,13%,6079
1682,02-12-2024,CUST2515,Male,46,Beauty,Creams,Jaipur,Ankur,Vishnu Dixit,North,4,1880,7520,902,13%,6542
1049,02-12-2024,CUST1046,Female,54,Electronics,Office Equipements,Chennai,Mahesh,Sukhsagar,South,2,1045,2090,314,10%,1881
1080,03-12-2024,CUST1077,Female,64,Clothing,Pants,Vizag,Mahesh,Sukhsagar,South,2,920,1840,257,11%,1637
1505,04-12-2024,CUST1630,Male,24,Beauty,Creams,Jaipur,Ankur,Vishnu Dixit,North,1,1814,1814,163,16%,1523
1546,05-12-2024,CUST1835,Female,36,Electronics,Office Equipements,Chennai,Mahesh,Sukhsagar,South,4,578,2312,184,17%,1918
1183,06-12-2024,CUST1180,Female,43,Beauty,Dry Products,Tripur,Mahesh,Sukhsagar,South,3,1448,4344,477,14%,3735
1103,06-12-2024,CUST1100,Female,59,Clothing,Shirt,Bhopal,Jansagar,Deepesh Chauhan,West,1,1392,1392,153,14%,1197
1045,06-12-2024,CUST1042,Female,55,Electronics,Phone,Delhi,Sanjay,Vishnu Dixit,North,1,1676,1676,150,16%,1407
1289,07-12-2024,CUST550,Male,53,Electronics,Phone,Kanpur,Ramash,Vishnu Dixit,North,2,1542,3084,462,10%,2775
1824,08-12-2024,CUST1079,Male,63,Clothing,Saree,Tripur,Mahesh,Sukhsagar,South,4,1102,4408,440,15%,3746
1766,09-12-2024,CUST847,Male,38,Electronics,Home Aplience,Indore,Jansagar,Deepesh Chauhan,West,3,1472,4416,353,17%,3665
1969,10-12-2024,CUST1659,Female,40,Clothing,Kurti,Jaipur,Ankur,Vishnu Dixit,North,3,764,2292,343,10%,2062
1959,10-12-2024,CUST1619,Female,42,Electronics,Coumputers,Ernakulam,Mahesh,Sukhsagar,South,2,569,1138,171,10%,1024
1701,11-12-2024,CUST2610,Female,52,Beauty,Dry Products,Indore,Jansagar,Deepesh Chauhan,West,2,1596,3192,414,12%,2808
1582,11-12-2024,CUST2015,Male,35,Clothing,Top,Lucknow,Ramash,Vishnu Dixit,North,3,1584,4752,570,13%,4134
1789,11-12-2024,CUST939,Female,61,Clothing,Top,Chennai,Mahesh,Sukhsagar,South,4,1958,7832,1174,10%,7048
1884,11-12-2024,CUST1319,Female,26,Clothing,Saree,Indore,Jansagar,Deepesh Chauhan,West,2,1318,2636,263,15%,2240
1427,11-12-2024,CUST1240,Male,25,Electronics,Office Equipements,Chennai,Mahesh,Sukhsagar,South,1,1545,1545,108,18%,1266
1276,12-12-2024,CUST485,Female,21,Beauty,Creams,Indore,Jansagar,Deepesh Chauhan,West,4,1410,5640,451,17%,4681
1494,12-12-2024,CUST1575,Female,42,Beauty,Dry Products,Nagpur,Ganesh,Deepesh Chauhan,West,4,917,3668,366,15%,3117
1542,12-12-2024,CUST1815,Female,20,Beauty,Appliance,Bhopal,Jansagar,Deepesh Chauhan,West,1,842,842,101,13%,732
1585,12-12-2024,CUST2030,Female,24,Clothing,Saree,Kanpur,Ramash,Vishnu Dixit,North,1,1740,1740,156,16%,1461
1141,12-12-2024,CUST1138,Female,22,Electronics,Phone,Kanpur,Ramash,Vishnu Dixit,North,1,1448,1448,188,12%,1274
1458,12-12-2024,CUST1395,Female,39,Electronics,Gadgets,Chennai,Mahesh,Sukhsagar,South,4,1806,7224,433,19%,5851
1190,13-12-2024,CUST1187,Female,60,Beauty,Creams,Delhi,Sanjay,Vishnu Dixit,North,3,549,1647,230,11%,1465
1625,13-12-2024,CUST2230,Male,31,Clothing,Dupatta,Kolkata,Debojit,Ajit yadav,East,1,1810,1810,163,16%,1520
1580,14-12-2024,CUST2005,Female,31,Clothing,Pants,Latur,Rakesh,Deepesh Chauhan,West,3,737,2211,309,11%,1967
1268,14-12-2024,CUST448,Female,28,Electronics,Gadgets,Jaipur,Ankur,Vishnu Dixit,North,1,1187,1187,71,19%,961
1479,14-12-2024,CUST1500,Male,52,Electronics,Phone,Vizag,Mahesh,Sukhsagar,South,4,1295,5180,777,10%,4662
1948,14-12-2024,CUST1575,Female,23,Electronics,Home Aplience,Latur,Rakesh,Deepesh Chauhan,West,3,1915,5745,345,19%,4653
1055,15-12-2024,CUST1052,Male,31,Beauty,Dry Products,Chennai,Mahesh,Sukhsagar,South,4,1678,6712,604,16%,5638
1910,15-12-2024,CUST1423,Female,20,Beauty,Dry Products,Kanpur,Ramash,Vishnu Dixit,North,3,942,2826,396,11%,2515
1659,15-12-2024,CUST2400,Female,39,Electronics,Phone,Delhi,Sanjay,Vishnu Dixit,North,1,1457,1457,219,10%,1311
1681,15-12-2024,CUST2510,Female,43,Electronics,Coumputers,Lucknow,Ramash,Vishnu Dixit,North,2,1943,3886,505,12%,3419
1746,16-12-2024,CUST767,Female,33,Clothing,Dupatta,Mumbai,Ganesh,Deepesh Chauhan,West,3,1285,3855,308,17%,3199
1963,18-12-2024,CUST1635,Female,55,Beauty,Dry Products,Delhi,Sanjay,Vishnu Dixit,North,1,1072,1072,117,14%,921
1354,19-12-2024,CUST875,Female,49,Beauty,Dry Products,Tripur,Mahesh,Sukhsagar,South,4,765,3060,306,15%,2601
1553,19-12-2024,CUST1870,Male,24,Clothing,Joggers,Nagpur,Ganesh,Deepesh Chauhan,West,4,1843,7372,810,14%,6339
1282,19-12-2024,CUST515,Female,64,Electronics,Home Aplience,Indore,Jansagar,Deepesh Chauhan,West,4,554,2216,265,13%,1927
1446,19-12-2024,CUST1335,Male,21,Electronics,Phone,Tripur,Mahesh,Sukhsagar,South,1,898,898,72,17%,745
1591,19-12-2024,CUST2060,Male,53,Electronics,Phone,Indore,Jansagar,Deepesh Chauhan,West,4,705,2820,366,12%,2481
1917,19-12-2024,CUST1451,Female,57,Electronics,Beauty Products,Vizag,Mahesh,Sukhsagar,South,4,1897,7588,531,18%,6222
1949,19-12-2024,CUST1579,Female,41,Electronics,Office Equipements,Lucknow,Ramash,Vishnu Dixit,North,2,516,1032,154,10%,928
1373,20-12-2024,CUST970,Female,25,Beauty,Creams,Indore,Jansagar,Deepesh Chauhan,West,2,528,1056,116,14%,908
1092,20-12-2024,CUST1089,Female,51,Electronics,Coumputers,Kolkata,Debojit,Ajit yadav,East,4,1304,5216,625,13%,4537
1954,20-12-2024,CUST1599,Female,50,Electronics,Beauty Products,Kanpur,Ramash,Vishnu Dixit,North,3,1202,3606,361,15%,3065
1216,21-12-2024,CUST240,Male,62,Electronics,Coumputers,Mumbai,Ganesh,Deepesh Chauhan,West,2,1919,3838,307,17%,3185
1918,21-12-2024,CUST1455,Female,42,Electronics,Gadgets,Ernakulam,Mahesh,Sukhsagar,South,3,828,2484,149,19%,2012
1097,22-12-2024,CUST1094,Female,51,Beauty,Dry Products,Kolkata,Debojit,Ajit yadav,East,2,1064,2128,148,18%,1744
1155,22-12-2024,CUST1152,Male,31,Electronics,Coumputers,Jaipur,Ankur,Vishnu Dixit,North,4,935,3740,336,16%,3141
1251,23-12-2024,CUST380,Female,57,Beauty,Creams,Vizag,Mahesh,Sukhsagar,South,4,1862,7448,968,12%,6554
1696,23-12-2024,CUST2585,Female,50,Clothing,Top,Kolkata,Debojit,Ajit yadav,East,4,986,3944,315,17%,3273
1699,23-12-2024,CUST2600,Female,37,Clothing,Dupatta,Lucknow,Ramash,Vishnu Dixit,North,4,1734,6936,1040,10%,6242
1598,24-12-2024,CUST2095,Male,37,Beauty,Appliance,Indore,Jansagar,Deepesh Chauhan,West,4,896,3584,215,19%,2903
1740,24-12-2024,CUST743,Female,25,Beauty,Dry Products,Bhopal,Jansagar,Deepesh Chauhan,West,4,663,2652,371,11%,2360
1028,25-12-2024,CUST1025,Female,43,Beauty,Dry Products,Kolkata,Debojit,Ajit yadav,East,1,1109,1109,67,19%,898
1495,25-12-2024,CUST1580,Male,24,Beauty,Appliance,Vizag,Mahesh,Sukhsagar,South,2,935,1870,168,16%,1570
1753,25-12-2024,CUST795,Female,32,Clothing,Inner Wear,Indore,Jansagar,Deepesh Chauhan,West,1,1248,1248,137,14%,1073
1302,26-12-2024,CUST615,Male,57,Beauty,Dry Products,Vizag,Mahesh,Sukhsagar,South,2,530,1060,127,13%,922
1786,26-12-2024,CUST927,Male,48,Clothing,Pants,Bhopal,Jansagar,Deepesh Chauhan,West,4,1398,5592,447,17%,4641
1426,26-12-2024,CUST1235,Male,23,Electronics,Home Aplience,Bhopal,Jansagar,Deepesh Chauhan,West,3,1802,5406,432,17%,4486
1551,26-12-2024,CUST1860,Male,45,Electronics,Beauty Products,Indore,Jansagar,Deepesh Chauhan,West,3,1724,5172,672,12%,4551
1221,27-12-2024,CUST260,Male,39,Beauty,Dry Products,Delhi,Sanjay,Vishnu Dixit,North,2,1994,3988,518,12%,3509
1340,27-12-2024,CUST805,Female,36,Clothing,Caps,Latur,Rakesh,Deepesh Chauhan,West,4,1341,5364,750,11%,4773
1492,28-12-2024,CUST1565,Male,61,Beauty,Creams,Lucknow,Ramash,Vishnu Dixit,North,4,1524,6096,731,13%,5303
1814,28-12-2024,CUST1039,Female,59,Clothing,Inner Wear,Vizag,Mahesh,Sukhsagar,South,1,563,563,56,15%,478
1759,28-12-2024,CUST819,Male,49,Electronics,Phone,Bhopal,Jansagar,Deepesh Chauhan,West,2,1264,2528,379,10%,2275
1724,29-12-2024,CUST2725,Male,61,Clothing,Saree,Bhopal,Jansagar,Deepesh Chauhan,West,3,1867,5601,560,15%,4760
1230,30-12-2024,CUST296,Male,54,Beauty,Oils,Chennai,Mahesh,Sukhsagar,South,1,1509,1509,212,11%,1343
1378,30-12-2024,CUST995,Male,50,Beauty,Appliance,Lucknow,Ramash,Vishnu Dixit,North,1,1065,1065,64,19%,862
1602,30-12-2024,CUST2115,Female,20,Electronics,Beauty Products,Kanpur,Ramash,Vishnu Dixit,North,1,1693,1693,203,13%,1472
1888,30-12-2024,CUST1335,Female,52,Electronics,Phone,Kanpur,Ramash,Vishnu Dixit,North,4,1616,6464,387,19%,5235
1636,31-12-2024,CUST2285,Female,21,Beauty,Appliance,Bhopal,Jansagar,Deepesh Chauhan,West,3,742,2226,178,17%,1847
1252,31-12-2024,CUST384,Male,54,Electronics,Home Aplience,Tripur,Mahesh,Sukhsagar,South,1,1449,1449,174,13%,1260
1017,01-01-2025,CUST1059,Female,27,Clothing,Shirt,Latur,Rakesh,Deepesh Chauhan,West,4,1301,5204,416,17%,4319
1110,01-01-2025,CUST1431,Male,27,Clothing,Caps,Latur,Rakesh,Deepesh Chauhan,West,3,1038,3114,467,10%,2802
1836,01-01-2025,CUST1884,Female,22,Clothing,Top,Chennai,Mahesh,Sukhsagar,South,1,1834,1834,165,16%,1540
1634,01-01-2025,CUST1480,Male,60,Electronics,Beauty Products,Tripur,Mahesh,Sukhsagar,South,4,1662,6648,731,14%,5717
1192,02-01-2025,CUST1759,Male,62,Beauty,Creams,Delhi,Sanjay,Vishnu Dixit,North,2,997,1994,259,12%,1754
1697,02-01-2025,CUST1606,Male,53,Clothing,Kurti,Lucknow,Ramash,Vishnu Dixit,North,1,1599,1599,128,17%,1327
1994,03-01-2025,CUST1659,Female,51,Beauty,Dry Products,Latur,Rakesh,Deepesh Chauhan,West,2,1175,2350,259,14%,2021
1200,04-01-2025,CUST1791,Male,27,Beauty,Creams,Indore,Jansagar,Deepesh Chauhan,West,3,1323,3969,596,10%,3572
1101,04-01-2025,CUST1395,Male,32,Clothing,Pants,Bhopal,Jansagar,Deepesh Chauhan,West,2,1000,2000,280,11%,1780
1130,04-01-2025,CUST1511,Female,57,Clothing,Dupatta,Jaipur,Ankur,Vishnu Dixit,North,1,1410,1410,212,10%,1269
1734,04-01-2025,CUST1680,Female,27,Clothing,Caps,Kanpur,Ramash,Vishnu Dixit,North,1,1258,1258,138,14%,1081
1336,05-01-2025,CUST2335,Female,52,Beauty,Dry Products,Kolkata,Debojit,Ajit yadav,East,3,1689,5067,456,16%,4256
1749,05-01-2025,CUST1710,Male,42,Beauty,Dry Products,Indore,Jansagar,Deepesh Chauhan,West,1,1252,1252,75,19%,1014
1394,05-01-2025,CUST1000,Female,27,Clothing,Pants,Tripur,Mahesh,Sukhsagar,South,1,983,983,108,14%,845
1332,05-01-2025,CUST2319,Male,58,Electronics,Phone,Indore,Jansagar,Deepesh Chauhan,West,4,1195,4780,621,12%,4206
1413,06-01-2025,CUST1038,Female,44,Beauty,Dry Products,Jaipur,Ankur,Vishnu Dixit,North,3,1787,5361,644,13%,4664
1143,06-01-2025,CUST1563,Female,45,Clothing,Shirt,Indore,Jansagar,Deepesh Chauhan,West,1,1822,1822,219,13%,1585
1615,06-01-2025,CUST1442,Female,61,Clothing,Tshirt,Chennai,Mahesh,Sukhsagar,South,4,1327,5308,530,15%,4511
1684,06-01-2025,CUST1580,Female,28,Clothing,Top,Jaipur,Ankur,Vishnu Dixit,North,2,1434,2868,315,14%,2466
1322,06-01-2025,CUST2279,Male,51,Electronics,Phone,Tripur,Mahesh,Sukhsagar,South,1,1794,1794,233,12%,1578
1432,06-01-2025,CUST1076,Female,60,Electronics,Home Aplience,Delhi,Sanjay,Vishnu Dixit,North,2,1507,3014,392,12%,2652
1583,06-01-2025,CUST1378,Female,24,Electronics,Office Equipements,Lucknow,Ramash,Vishnu Dixit,North,4,1021,4084,490,13%,3553
1611,07-01-2025,CUST1434,Male,51,Beauty,Creams,Latur,Rakesh,Deepesh Chauhan,West,3,1092,3276,458,11%,2915
1518,07-01-2025,CUST1248,Female,40,Clothing,Top,Ernakulam,Mahesh,Sukhsagar,South,1,1201,1201,84,18%,984
1455,07-01-2025,CUST1122,Male,31,Electronics,Office Equipements,Lucknow,Ramash,Vishnu Dixit,North,4,1041,4164,416,15%,3539
1501,07-01-2025,CUST1214,Male,39,Electronics,Coumputers,Nagpur,Ganesh,Deepesh Chauhan,West,2,1870,3740,523,11%,3328
1690,08-01-2025,CUST1592,Female,52,Clothing,Dupatta,Chennai,Mahesh,Sukhsagar,South,3,922,2766,415,10%,2489
1713,09-01-2025,CUST1638,Male,34,Beauty,Creams,Kolkata,Debojit,Ajit yadav,East,3,1826,5478,657,13%,4765
1168,09-01-2025,CUST1663,Male,53,Clothing,Pants,Indore,Jansagar,Deepesh Chauhan,West,1,1860,1860,130,18%,1525
1677,10-01-2025,CUST1566,Female,19,Beauty,Appliance,Ernakulam,Mahesh,Sukhsagar,South,3,1797,5391,431,17%,4474
1366,10-01-2025,CUST2455,Male,57,Clothing,Pants,Bhopal,Jansagar,Deepesh Chauhan,West,2,1688,3376,303,16%,2835
1459,11-01-2025,CUST1130,Male,28,Clothing,Dupatta,Lucknow,Ramash,Vishnu Dixit,North,4,1157,4628,277,19%,3748
1122,11-01-2025,CUST1479,Male,64,Electronics,Gadgets,Lucknow,Ramash,Vishnu Dixit,North,4,1246,4984,647,12%,4385
1323,12-01-2025,CUST2283,Female,29,Beauty,Dry Products,Jaipur,Ankur,Vishnu Dixit,North,3,1356,4068,488,13%,3539
1293,12-01-2025,CUST2163,Male,50,Electronics,Coumputers,Jaipur,Ankur,Vishnu Dixit,North,3,1545,4635,556,13%,4032
1434,12-01-2025,CUST1080,Female,43,Electronics,Office Equipements,Jaipur,Ankur,Vishnu Dixit,North,2,961,1922,211,14%,1652
1407,13-01-2025,CUST1026,Female,46,Electronics,Phone,Delhi,Sanjay,Vishnu Dixit,North,3,1979,5937,475,17%,4927
1574,13-01-2025,CUST1360,Female,63,Electronics,Coumputers,Kolkata,Debojit,Ajit yadav,East,2,1583,3166,348,14%,2722
1821,13-01-2025,CUST1854,Male,49,Electronics,Beauty Products,Bhopal,Jansagar,Deepesh Chauhan,West,1,1412,1412,197,11%,1256
1074,14-01-2025,CUST1287,Female,18,Beauty,Appliance,Nagpur,Ganesh,Deepesh Chauhan,West,4,1968,7872,865,14%,6769
1899,14-01-2025,CUST1374,Male,26,Clothing,Saree,Vizag,Mahesh,Sukhsagar,South,2,1691,3382,203,19%,2739
1300,14-01-2025,CUST2191,Female,19,Electronics,Beauty Products,Indore,Jansagar,Deepesh Chauhan,West,4,1722,6888,1033,10%,6199
1579,15-01-2025,CUST1370,Female,38,Electronics,Home Aplience,Latur,Rakesh,Deepesh Chauhan,West,1,1824,1824,109,19%,1477
1244,16-01-2025,CUST1967,Male,28,Beauty,Oils,Lucknow,Ramash,Vishnu Dixit,North,2,1089,2178,240,14%,1873
1438,16-01-2025,CUST1088,Female,42,Clothing,Tshirt,Mumbai,Ganesh,Deepesh Chauhan,West,1,1461,1461,103,18%,1198
1946,16-01-2025,CUST1515,Male,62,Electronics,Coumputers,Ernakulam,Mahesh,Sukhsagar,South,4,1265,5060,455,16%,4250
1041,17-01-2025,CUST1155,Male,34,Clothing,Caps,Delhi,Sanjay,Vishnu Dixit,North,2,1249,2498,350,11%,2223
1278,17-01-2025,CUST2103,Female,37,Clothing,Dupatta,Chennai,Mahesh,Sukhsagar,South,4,1215,4860,340,18%,3985
1986,17-01-2025,CUST1635,Female,49,Clothing,Inner Wear,Kanpur,Ramash,Vishnu Dixit,North,2,1181,2362,213,16%,1984
1100,17-01-2025,CUST1391,Male,41,Electronics,Office Equipements,Mumbai,Ganesh,Deepesh Chauhan,West,1,1654,1654,248,10%,1488
1445,17-01-2025,CUST1102,Female,53,Electronics,Gadgets,Chennai,Mahesh,Sukhsagar,South,1,966,966,97,15%,821
1421,18-01-2025,CUST1054,Female,37,Clothing,Top,Nagpur,Ganesh,Deepesh Chauhan,West,3,1199,3597,504,11%,3201
1132,18-01-2025,CUST1519,Male,42,Electronics,Coumputers,Nagpur,Ganesh,Deepesh Chauhan,West,4,1159,4636,602,12%,4079
1614,19-01-2025,CUST1440,Female,39,Beauty,Creams,Lucknow,Ramash,Vishnu Dixit,North,4,1734,6936,762,14%,5964
1018,19-01-2025,CUST1063,Female,47,Electronics,Coumputers,Jaipur,Ankur,Vishnu Dixit,North,2,1129,2258,158,18%,1851
1111,19-01-2025,CUST1435,Female,34,Electronics,Phone,Bhopal,Jansagar,Deepesh Chauhan,West,3,1082,3246,454,11%,2888
1376,20-01-2025,CUST964,Female,64,Beauty,Appliance,Indore,Jansagar,Deepesh Chauhan,West,1,1493,1493,135,16%,1254
1478,20-01-2025,CUST1168,Female,58,Clothing,Pants,Delhi,Sanjay,Vishnu Dixit,North,2,1783,3566,250,18%,2924
1847,20-01-2025,CUST1906,Female,18,Electronics,Gadgets,Nagpur,Ganesh,Deepesh Chauhan,West,4,1477,5908,472,17%,4903
1997,21-01-2025,CUST1668,Male,52,Beauty,Appliance,Lucknow,Ramash,Vishnu Dixit,North,3,1478,4434,355,17%,3680
1419,21-01-2025,CUST1050,Female,44,Clothing,Joggers,Lucknow,Ramash,Vishnu Dixit,North,3,1835,5505,331,19%,4459
1069,22-01-2025,CUST1267,Female,56,Beauty,Oils,Lucknow,Ramash,Vishnu Dixit,North,3,1106,3318,199,19%,2687
1257,22-01-2025,CUST2019,Male,19,Beauty,Appliance,Nagpur,Ganesh,Deepesh Chauhan,West,4,1500,6000,480,17%,4980
1382,22-01-2025,CUST976,Female,53,Clothing,Shirt,Kanpur,Ramash,Vishnu Dixit,North,2,1799,3598,468,12%,3166
1941,22-01-2025,CUST1500,Female,57,Clothing,Joggers,Chennai,Mahesh,Sukhsagar,South,2,1671,3342,468,11%,2974
1952,22-01-2025,CUST1533,Female,57,Clothing,Caps,Kanpur,Ramash,Vishnu Dixit,North,1,1266,1266,165,12%,1114
1687,22-01-2025,CUST1586,Female,53,Electronics,Beauty Products,Bhopal,Jansagar,Deepesh Chauhan,West,1,1082,1082,87,17%,898
1263,23-01-2025,CUST2043,Male,23,Beauty,Dry Products,Tripur,Mahesh,Sukhsagar,South,2,1074,2148,257,13%,1868
1936,23-01-2025,CUST1485,Male,57,Beauty,Oils,Kolkata,Debojit,Ajit yadav,East,4,1323,5292,476,16%,4445
1002,23-01-2025,CUST999,Female,26,Clothing,Joggers,Mumbai,Ganesh,Deepesh Chauhan,West,2,1978,3956,514,12%,3481
1900,23-01-2025,CUST1377,Male,21,Clothing,Dupatta,Ernakulam,Mahesh,Sukhsagar,South,2,1649,3298,495,10%,2968
1201,23-01-2025,CUST1795,Male,56,Electronics,Office Equipements,Jaipur,Ankur,Vishnu Dixit,North,1,978,978,137,11%,870
1883,23-01-2025,CUST1978,Male,40,Electronics,Beauty Products,Tripur,Mahesh,Sukhsagar,South,1,1194,1194,143,13%,1038
1519,24-01-2025,CUST1250,Female,36,Electronics,Coumputers,Jaipur,Ankur,Vishnu Dixit,North,4,1283,5132,307,19%,4156
1544,24-01-2025,CUST1300,Female,27,Electronics,Home Aplience,Kanpur,Ramash,Vishnu Dixit,North,1,1478,1478,163,14%,1271
1714,25-01-2025,CUST1640,Female,18,Clothing,Saree,Tripur,Mahesh,Sukhsagar,South,1,1443,1443,158,14%,1240
1857,25-01-2025,CUST1926,Male,60,Electronics,Home Aplience,Tripur,Mahesh,Sukhsagar,South,2,1671,3342,267,17%,2773
1733,26-01-2025,CUST1678,Male,34,Beauty,Appliance,Tripur,Mahesh,Sukhsagar,South,1,943,943,113,13%,820
1253,26-01-2025,CUST2003,Female,53,Clothing,Joggers,Kolkata,Debojit,Ajit yadav,East,4,1668,6672,800,13%,5804
1063,26-01-2025,CUST1243,Male,57,Electronics,Phone,Tripur,Mahesh,Sukhsagar,South,2,1554,3108,372,13%,2703
1584,27-01-2025,CUST1380,Female,27,Beauty,Dry Products,Ernakulam,Mahesh,Sukhsagar,South,4,1716,6864,755,14%,5903
1855,27-01-2025,CUST1922,Male,54,Beauty,Creams,Vizag,Mahesh,Sukhsagar,South,1,1483,1483,148,15%,1260
1890,27-01-2025,CUST1992,Male,34,Electronics,Home Aplience,Bhopal,Jansagar,Deepesh Chauhan,West,2,1629,3258,489,10%,2932
1061,28-01-2025,CUST1235,Male,21,Beauty,Dry Products,Indore,Jansagar,Deepesh Chauhan,West,4,1805,7220,1010,11%,6425
1506,28-01-2025,CUST1224,Male,34,Beauty,Oils,Delhi,Sanjay,Vishnu Dixit,North,3,1362,4086,368,16%,3432
1920,28-01-2025,CUST1437,Female,28,Beauty,Appliance,Vizag,Mahesh,Sukhsagar,South,3,1045,3135,470,10%,2821
1360,28-01-2025,CUST2431,Male,42,Clothing,Kurti,Mumbai,Ganesh,Deepesh Chauhan,West,4,1391,5564,834,10%,5007
1804,28-01-2025,CUST1820,Male,42,Electronics,Office Equipements,Nagpur,Ganesh,Deepesh Chauhan,West,1,1076,1076,118,14%,925
1056,29-01-2025,CUST1215,Female,26,Clothing,Inner Wear,Indore,Jansagar,Deepesh Chauhan,West,3,1198,3594,323,16%,3018
1062,30-01-2025,CUST1239,Male,18,Beauty,Appliance,Kolkata,Debojit,Ajit yadav,East,2,1971,3942,512,12%,3468
1285,30-01-2025,CUST2131,Female,31,Electronics,Beauty Products,Tripur,Mahesh,Sukhsagar,South,1,1295,1295,129,15%,1100
1185,31-01-2025,CUST1731,Male,24,Clothing,Tshirt,Nagpur,Ganesh,Deepesh Chauhan,West,1,1610,1610,161,15%,1368
1527,31-01-2025,CUST1266,Male,57,Clothing,Caps,Delhi,Sanjay,Vishnu Dixit,North,2,1599,3198,256,17%,2654
1106,01-02-2025,CUST1415,Female,46,Clothing,Saree,Indore,Jansagar,Deepesh Chauhan,West,1,1727,1727,155,16%,1450
1559,01-02-2025,CUST1330,Female,40,Clothing,Shirt,Tripur,Mahesh,Sukhsagar,South,4,917,3668,220,19%,2971
1572,01-02-2025,CUST1356,Male,31,Clothing,Saree,Indore,Jansagar,Deepesh Chauhan,West,4,1414,5656,735,12%,4977
1521,02-02-2025,CUST1254,Female,47,Clothing,Saree,Tripur,Mahesh,Sukhsagar,South,4,1105,4420,618,11%,3933
1751,02-02-2025,CUST1714,Female,42,Clothing,Dupatta,Chennai,Mahesh,Sukhsagar,South,2,1535,3070,430,11%,2732
1850,03-02-2025,CUST1912,Female,26,Beauty,Appliance,Kanpur,Ramash,Vishnu Dixit,North,2,1927,3854,578,10%,3468
1359,03-02-2025,CUST2427,Male,50,Clothing,Shirt,Tripur,Mahesh,Sukhsagar,South,1,1978,1978,119,19%,1602
1003,03-02-2025,CUST1003,Male,50,Electronics,Home Aplience,Vizag,Mahesh,Sukhsagar,South,1,1034,1034,124,13%,899
1561,04-02-2025,CUST1334,Female,64,Clothing,Kurti,Mumbai,Ganesh,Deepesh Chauhan,West,4,1780,7120,996,11%,6336
1914,05-02-2025,CUST1419,Female,59,Electronics,Home Aplience,Delhi,Sanjay,Vishnu Dixit,North,1,1484,1484,163,14%,1276
